Nitrogen,Phosphorous,Potassium,Temperature,Rainfall,Humidity,Label
217.248016498865,40.2174526709412,49.2381971287719,29.6383574510032,432.837553108031,70.2514860945001,rice
191.472020548603,44.4307189621424,29.3780060931397,23.0489366313799,449.777885970646,62.3118382431412,rice
185.921961450896,38.913887328361,39.6890002274993,23.7472076717104,237.919104884443,66.4941583479872,rice
186.503463294764,39.3771012660257,28.5937768964762,24.6202803478649,425.926809190205,60.6133517818996,rice
166.20129620448,39.2126860690519,42.429545405486,29.8131488038373,449.421532358173,58.489341442253,rice
150.336543796345,45.2744049425881,39.5296055329575,25.1115127650149,292.288795083899,63.3498043403487,rice
171.349612077877,33.8692192237701,37.6823423681043,27.3091535722366,368.273025936816,69.6836868226805,millet
150.522979390762,42.8432218629198,34.7767417209369,32.9257838213807,423.253862605197,59.4617863535359,rice
185.190391520268,38.9863717546971,42.7378377601077,22.3906896004469,335.7683013583,60.1727977257084,rice
197.811045515231,42.9002565232575,46.5514255002995,29.066610190513,234.048540313548,62.6755669451835,rice
158.15528882088,41.2573994019308,47.0563291580855,31.063923348611,394.682147288002,67.6890598935813,rice
160.94094356888,35.6078482537303,36.4606667596226,23.6254477304169,240.548381045338,59.5740296686143,rice
179.320323626896,42.5004931567346,43.9367591330208,24.0506207818528,358.540914683814,72.0159446858907,rice
192.298062971983,42.4056269142915,39.7436656257922,27.7602086319751,281.848658318282,69.5898677911192,rice
183.063113613396,13.0537882116963,57.4583890201059,68.9025562860758,-5.79157882496372,41.9106509660067,rice
158.319795989983,37.501873410162,38.7999747555801,32.7185941536234,302.14134696978,61.8276858094186,rice
180.40392582831,40.4307019619482,32.8053946948943,24.1685260164039,283.238983922219,68.4830264337013,rice
176.628225836569,36.8136058979005,32.642831812873,27.8556588781848,311.104115768931,62.4943162527929,rice
177.83729568062,35.7386729117523,38.8225536027163,27.5762945082792,272.965075742427,61.0595965356099,rice
198.379751911578,37.0048600628421,45.0187636593327,22.4480212566635,361.312222080186,62.1844739397526,rice
182.395165450732,49.4385692311722,42.5176388602723,28.512666756991,350.404244592272,64.7607939158768,rice
154.419310605286,36.8740685685921,41.6205852829896,32.5186389956053,454.785580402808,69.5800130543572,rice
156.596274655647,48.4371018996959,28.898791416193,30.7358260461582,254.922018519806,66.2992744349733,rice
188.950513569014,29.7322634185981,45.2009708154812,29.4777466258579,238.460493825078,59.090966798009,barley
169.440849674719,40.1508221544313,42.0662610297107,30.0472082608982,398.582230549873,61.8497649430379,rice
163.944118265134,40.9995465418714,31.5766998235996,23.8292740607017,397.774966006459,65.8688817933693,rice
160.376482044303,35.1418236461475,38.4418664948717,29.3644538718175,383.46341901823,70.1795716487489,rice
210.128538081175,41.6315054086897,44.4548354004428,29.754339133042,242.223865852087,60.8297288628132,rice
202.520086898578,37.0492663871546,35.0050152389671,21.0338646967364,417.456170225419,62.9273659508157,rice
199.305253057896,42.8136314522344,39.9518972567539,22.2256520017197,309.019249620648,70.6290947436059,rice
161.866351408027,43.5283439156486,48.6792104437083,29.9477826038062,398.638817743509,62.513525677636,rice
171.477326816485,42.2374330169043,33.3944265833768,28.6159043800584,406.132923222218,67.4989303985486,barley
180.481820981653,39.6367266993755,45.3063605939676,32.2491725259689,415.887550102122,63.7765225220624,common beans
184.761666542097,42.3087392286717,33.6149891218993,25.8182523931295,409.309128421226,64.7602711641815,rice
190.439079040916,39.9220126175569,36.4320404809039,21.7754066005997,381.953752104879,63.7859816363303,rice
186.328872300891,28.9007115188666,44.6482140563374,29.9451819065925,241.852211124791,68.8361106408136,rice
158.895525526161,34.989966940392,43.228245918954,27.3033391210729,350.28923117039,69.9385941555941,rice
169.3705526556,41.4275687276923,39.2801963779596,23.5218919147135,267.586900181287,67.8763614197229,rice
175.958937168357,47.5024324086488,31.4393605503102,28.0145358116615,315.650331908402,60.8628766138256,rice
168.38017829816,44.4420960707722,32.6868170487473,25.9174867573715,465.849220971268,61.9857516430929,rice
204.176885113318,40.2980428517455,34.7932514707658,26.66747180985,371.559464663461,61.8316099102346,rice
193.005085458686,39.1143888679681,30.4287410284608,27.43528339688,225.819614599055,64.3137697264411,rice
192.347143840417,44.8609336366355,37.955778446222,31.3987128437106,377.535745865034,63.6703982909809,rice
135.000704280668,46.1696412167948,40.5019097858962,25.8360086686827,299.669426729451,65.3722373664297,rice
174.031716959812,44.9351624189427,44.7202339198857,32.1592603245232,335.407161714147,62.8910247432896,rice
294.501675783064,-90.9340112818144,32.1898491403459,28.6226290147844,-539.876199029519,63.4119258596281,rice
196.760231826405,40.863216231964,41.5277800215987,24.1378346961993,359.899373254821,68.0533642256248,rice
185.09679920037,38.418441960524,39.8407059623363,31.8869893402238,207.92445146365,66.403429894063,rice
218.373551756344,39.2392072696768,36.0891180388494,22.6635611928399,299.315711021889,62.1438343622255,rice
202.850769122007,34.7045314529646,35.599075955203,25.736380927696,316.34952929124,66.5957210005788,rice
198.608892655127,43.3856628990764,45.011765620498,27.8031231192978,291.798996553408,59.5925022890422,rice
164.911290943649,33.7461942409405,44.0200278512851,26.6390099000208,220.426865878639,60.5551062177026,peanuts
179.830464728421,41.3141073446512,40.6283803119525,31.1936673257431,248.844199362114,61.5250121925255,rice
191.955085499247,40.5787619990276,37.3182233300338,26.0429516864108,312.744716648914,69.5083418638565,rice
190.437854764773,32.8536086746951,41.8682623089298,20.7879707626066,454.457837144535,64.9598727054691,rice
191.135849612355,46.4793987842525,42.2341848057065,25.5622602247123,348.030149283017,61.5695075507321,rice
185.470036255753,42.9220637888204,41.0542677655873,21.5146384572487,414.715886845478,61.7449334708451,rice
167.506870078146,35.5859453741588,45.0185880377295,19.8835852337764,443.401725073012,68.1567613053826,rice
174.327953706659,37.1152333334732,43.4149497186667,31.461398796961,444.113822875267,68.3351651377415,peanuts
174.959613154991,41.1368537441881,39.8377720559207,27.5066511141143,274.831307477569,63.6020125290361,rice
162.985734332727,37.2595364208469,42.327209215325,25.3160158706066,231.059330135533,67.604014898413,rice
182.515102420128,48.6958909069613,38.1307526092112,32.2531483513172,376.727845859778,63.6602849448273,rice
150.897971394707,43.1028088075428,37.0181034987421,22.1381741566763,284.335723596989,64.7413203576682,rice
165.950110142575,45.3184327483406,42.5496407057485,22.3685673689466,333.144537664955,66.1455168941981,rice
137.71862930182,44.0394795575621,43.3550940102516,30.7948338650524,296.684750927906,61.630754611823,rice
180.716649261859,43.9546221593201,43.7231713630943,30.1453332824048,400.642758608932,65.5585967261383,rice
184.604575183734,42.0281964630395,42.7815392557451,25.3770624436128,318.724742460201,60.2693133958461,rice
165.251019269439,33.645407116328,34.6687172214419,32.2141906140531,392.383145055749,69.1035596385179,rice
206.121695097179,33.0904780120675,34.9520664200343,21.3015799170871,476.420336992945,70.2204630903538,rice
195.589995012617,44.6469959826338,47.1251108373642,25.2030176168127,461.965058933765,68.6448535820523,rice
170.77028574187,37.2480019434245,35.0579319078301,29.1806378173934,320.710189440032,68.6446024469789,rice
150.559374122361,39.6402801948816,43.281950351398,30.2026035900588,353.591962581372,60.5210173891894,rice
165.579834711165,31.4799544550559,47.2010484955796,25.7734968655055,228.752429532735,62.405297225772,rice
192.058226255948,41.0139717951287,36.6267814925032,29.1656756646842,435.601137216069,65.5876264062509,rice
190.961696150688,44.940159781854,41.0607440225261,24.8997264821497,350.374431327176,60.78873019162,rice
168.631548638415,36.8037177040579,40.4647910426108,24.0534896749516,420.342232026282,62.1545359546927,rice
179.387304400214,35.2921844264263,29.7711422372924,27.0356822184117,353.683211050174,68.7854314080012,rice
171.943203498177,40.9305712138514,39.1247064669277,29.2366485478399,313.682088273043,70.3770311705811,rice
194.452672060153,38.6894026185739,32.9211914280314,31.080396760677,445.997868672371,70.4783218250336,rice
166.361566416193,32.0678142898103,29.5926392804669,25.0421898288812,316.133178243541,67.7432058865294,rice
156.4234180402,41.8945945304397,46.8269608659177,21.5050984078338,243.724067510972,67.2368116505174,rice
172.861588953124,37.3039954916035,43.4167421405591,30.882364628678,421.104667241722,65.811141142081,rice
207.290537304532,32.3680833693408,36.6104244081437,24.6325011318427,429.516853579151,63.3389460470354,rice
199.770270929532,40.0356486099862,35.6871537252726,33.2332233606026,229.603173306198,63.6653642925444,rice
177.222669500104,38.1805017806993,37.3402994028276,26.5879626146087,333.475663169529,70.7726199070935,rice
171.781187935351,31.4461470047287,43.6551200651251,31.853499105097,309.115834825423,63.8612414991705,rice
173.517109840991,41.3967081735439,36.5280346521832,24.4458158664489,296.426063312104,64.7644329640627,rice
206.472712389948,41.4197039274551,39.0274270652606,23.7990014739229,281.679384761389,67.7506591178762,rice
181.003354841111,43.9684959453216,36.096519110826,28.0857255115119,239.294532033773,62.5271740456404,rice
173.502123228541,41.9616641698608,49.9845441959913,25.9517361733307,449.953425910278,61.3894219673046,rice
145.856053518763,35.5705727812933,42.3556351774246,20.4000148774544,272.42498893349,67.5808645328808,peanuts
165.770433499285,38.0867211775092,34.8778882378702,27.5330139111519,248.785523170513,66.4989970877028,rice
182.851688311438,44.671352246828,48.6355890502299,23.1849966155367,388.408404799281,60.3433991753106,rice
171.044114423424,31.9505950188376,39.8038029128448,30.4351965664004,315.67819581653,61.4073493658593,rice
164.651251771865,35.0163382265826,40.061096431653,29.6117307078456,383.663439935978,61.4216093966736,rice
171.923914261188,31.8344716466441,39.6599232911342,23.4889029524088,450.269763221568,61.0653938253982,rice
182.176633594668,28.0314255575423,42.4939532515596,32.456351707624,184.441906567313,60.4977132265731,rice
180.463656031378,42.3297814732968,35.3634150875093,29.9147404997824,414.096366175194,72.0392729059755,rice
161.631062067413,51.3131456245459,36.9540401528409,31.2057313969295,251.930355776659,68.1488541261773,rice
183.14339866304,40.3394876770947,36.7722096719763,26.1499891392263,435.851141667537,71.1322134848889,rice
162.834427577129,35.8394999792341,45.9771135324915,23.3970340704676,293.958909208207,66.4995386664587,rice
197.795450676759,39.7715953103965,38.3748044689165,20.9244128995908,232.682805803609,66.0576471469523,rice
168.733230190209,35.185466207812,43.2372424460363,31.1721873863012,288.362849856688,70.4394853305429,field peas
187.037125442368,45.5674646736575,40.5441978817192,26.4061415613011,348.284631013895,64.7367774508446,rice
186.885263424811,41.0682171741463,41.1063547779501,25.5333170570258,459.268174171387,70.9017942231191,rice
226.912092662241,45.0019676952067,34.8436615702954,26.3021670938291,392.269252190639,67.9159235961297,ginger
194.235302651677,31.7394483575696,37.2291309799002,25.4230265167278,310.747179638522,72.3955358433084,rice
192.737654459582,41.5634093178339,42.7367534302349,21.9839469313919,359.698432172707,60.1199770268693,rice
168.361830754596,39.4647280960459,44.1033451424805,24.5268775494711,366.693288725641,63.5309273665467,rice
191.711493160506,36.5830947483822,35.5286140446175,26.170151143542,414.72428240482,68.6023656224249,rice
144.473020983862,38.412807662581,31.5067970716679,22.8065854709457,244.89017463944,63.4421439125549,buckwheat
181.477663586104,42.2363250321977,30.614999287162,22.4129472092698,329.431207612616,71.4839211046013,rice
191.984386718994,47.7553206655114,35.9211225193532,30.2523419561733,335.196558134343,65.047133024947,rice
201.574778022577,43.7899422714191,41.31866631549,30.2512120662867,318.199661667662,65.5365594864138,rice
163.867216283506,40.7911396992163,44.820056630275,27.6992823268591,264.371978006234,60.3943333219411,rice
211.404622680309,39.6615599995753,42.066653306234,30.2966429526313,325.899873314837,66.9718725789869,rice
194.027829469062,40.7776408767242,40.9198716145925,32.1639184035236,209.521573876055,67.7965764406975,rice
175.706226111997,39.3757446013419,44.8986177363387,26.0784491591673,362.275785644956,63.7896080918738,rice
151.496108726237,38.673312062126,43.3937831139548,27.1813806613474,230.386545092597,60.6895016198421,millet
179.596998747058,35.0821357547668,40.012111575717,30.911303996428,267.590978039268,66.8950049412156,rice
211.323850608657,46.6473002358261,43.3957402739465,25.3780901206415,233.527745740816,68.3925560919016,rice
166.386443085996,38.6344803851149,41.6391725824342,23.0909610379515,479.131957743139,64.9142428045154,rice
184.607408121591,45.0526462159328,38.6401972027142,29.091237036382,464.82139626226,66.5989189302955,rice
184.026608479319,39.3829410483411,31.2886102841019,23.9741184857934,326.284914876492,65.9228843994638,rice
161.122761444628,27.3351229058413,44.5638633218691,22.1096779951949,417.431799767737,64.5463110078595,rice
182.572941906305,42.1530704843803,46.8430465476811,27.507656824083,351.794761625985,64.326173309487,rice
183.108009957133,37.4112460487781,33.4114456282333,27.9687583937482,450.310223262963,61.0810429184354,rice
191.752109277016,41.7617987897376,42.2956425529304,20.8283824268689,382.66490510596,67.2670767681859,rice
181.306557432821,40.1231095044236,47.1100260833203,22.8729237565113,215.595447755841,60.5367968454496,rice
-119.607627765644,116.590858246657,-86.5959070370071,46.2681831945345,226.678164071394,64.9844247137155,rice
188.65466774855,38.4499615711723,38.4963694328133,25.858534666835,394.990262608686,65.9267392709076,buckwheat
188.785542113641,37.5353709441566,35.2941773846651,24.9580878211705,264.361491348903,70.0679809796406,rice
177.102356581236,38.6999453503556,36.1874605552144,24.095002327732,267.03064172686,60.2223110331635,rice
154.576056329946,36.3625849823629,36.9182724617282,27.8050120728106,311.09363613619,59.4738528196904,rice
172.467678631568,34.0254678443065,37.8821965399435,28.6809112410078,219.64460603596,62.8609110086426,rice
183.489138184444,42.7804257960324,40.5329210804925,28.3462969373511,363.178671437251,59.9383585620989,rice
168.436995665203,40.4703128650185,36.2712666011336,31.2077334934462,445.028382189974,68.5833081887199,rice
176.701509772773,42.9138189688553,43.9628793155409,27.5913356707959,369.5779738583,70.2969762458135,rice
192.331371057591,41.7564311235105,39.4898879895385,25.071971484478,359.485881423822,62.0206419356957,rice
186.609948807834,45.0525339053597,31.799659822838,31.2009093002919,333.804937407165,65.7365909690929,rice
181.912082513244,46.7501281239023,33.2229941355824,26.4177674546861,279.303250647579,67.9682175718676,rice
180.771943605299,45.8024816355311,36.4099819114104,26.3863942790059,409.370246226923,68.5993936110772,rice
148.782427954261,43.7521574113625,39.3641805409381,32.9569883657679,423.144426010754,69.8699348908358,rice
180.147470603666,35.3822431749572,34.2460019108206,29.7275971081376,455.615681442214,60.7197069993561,potato
176.0260168121,44.5887840428802,41.2175945756455,30.2846082003742,466.485639721393,67.558341037681,rice
171.412668535251,35.1597432940081,42.6509378123472,24.5021672563143,385.263660919146,70.1411263064931,rice
156.400046818109,40.4284130711358,37.4919934249741,27.877015641291,403.536185487175,67.353479710263,rice
170.387691522007,47.112244477532,36.8907814751509,26.1258273266113,466.917447425665,66.9614262834877,rice
177.053050028426,33.5832764172917,39.1387402394708,29.7197547943654,330.275671708261,65.3016725174928,rice
187.832387128602,44.4284311663584,37.7070443800443,24.7415838497535,221.139434278922,67.541740078502,barley
202.21163265426,40.148622471473,36.0133854679969,33.0717319751466,248.933181484349,65.0849912079983,rice
184.915383798558,43.0285849742164,42.6804270289762,25.6854992980951,348.504038254696,68.7096927315862,rice
189.810241231343,37.6617116273496,50.8784668781348,23.5254938758404,334.73943001746,67.1072296986215,rice
170.083961854948,38.4619999248809,49.2079174968987,29.9583134543097,428.535836044871,60.0449931679549,rice
-77.6018074320571,151.80516384979,-60.7734893241749,-6.14975135231839,-67.4436853713067,27.8336104499825,rice
179.312377498237,46.0924447738155,32.4633057685352,31.0149427390909,383.510597143867,61.2734313264645,rice
206.281116914003,43.5877711996149,27.7931955744138,26.706286229809,283.338472455408,63.7045085722026,rice
192.454771413688,28.7141486862031,38.7658777025052,23.6999475551317,270.886775960508,68.709396428996,rice
156.141569484566,43.8116146659944,47.4209887120831,26.9070856225635,313.278511558892,67.6141450279342,rice
179.24210617534,39.8545260125298,40.3015710398603,28.1252309710278,361.202775220474,68.5897288943854,rice
155.185298683027,43.6038782981962,39.0094756462171,31.9122802017137,445.118405548646,68.5364264378584,rice
166.081164947597,41.1926102212331,38.8318972516814,25.7648344947727,263.980833058723,66.4437225234047,rice
196.904066403279,40.3932913829413,37.3868916854481,23.1704944144625,415.61845684166,68.2091428147533,rice
197.911328649126,33.3043842860084,34.2228919391629,26.421560714406,263.026666591501,57.7850183570981,rice
164.267743300108,38.6458376039341,41.288083529542,23.2979273021561,277.622589006998,63.5085523207181,rice
148.827503410534,45.8798136183543,45.1624859913822,29.6304725346297,350.350432978758,70.8897079621187,rice
210.308980723788,42.4225562954788,37.5921192589173,28.3627946144838,400.455006409783,62.6381634477941,rice
162.574664969443,38.018115453336,41.0278378507056,31.2781282046974,306.713123635019,63.1250649517492,rice
202.20336735219,39.9795881771796,41.7255024560665,23.1319954290599,293.226685741043,63.3434201851173,rice
179.603936910809,29.8611195155431,39.5352907887602,32.1324840898681,388.662606278856,64.8824875929263,rice
197.689795168087,45.3615799519548,41.2587208872486,26.0901189901701,435.383815511346,65.3182541263647,rice
159.706846263358,43.3176430125934,38.4402882102828,29.6824126368218,290.661357567169,64.537595597416,rice
190.056052490425,38.550604442811,39.7954801063111,31.219031802335,330.451943145703,58.2076515507607,rice
215.072643056592,48.4596806292325,36.5617678075759,27.1661499672911,417.489386472704,71.3082714612305,rice
213.032606004924,38.4479060809912,26.5853362769742,29.6098741902046,296.893370397838,60.8317081043857,rice
193.247028433934,45.0814766596285,42.7127483909648,30.0560685458462,235.776059860435,66.7464239463025,rice
168.345892352236,48.331699146611,38.3866756265607,23.7189006187169,305.459517186923,63.3138936253343,rice
169.028223939648,32.6860316162284,38.0953486330761,26.9188793136354,465.863608276467,58.6878301506702,rice
181.931588481485,40.0674999282826,42.9462023032535,20.8037536190564,392.91315755263,63.562632529968,rice
192.181462247142,35.4731285548581,40.5540130803109,21.9989079265324,354.278396024699,68.0459153618481,rice
171.676600008172,32.1280638699901,38.5555983107913,28.1854311151901,258.21640660937,70.4052566595382,rice
171.879936524947,39.4984716226081,45.2065341465299,28.5863090499711,426.560013632296,71.1663387162162,wheat
190.772356612697,38.0680831784364,42.6956110064952,30.8304258904174,231.912181414385,70.1638094401342,ginger
165.715495042879,39.3420801250284,37.8043545105536,32.3279276485593,272.154119276851,66.624890382641,rice
207.205124751886,43.5582380621177,41.8132917212515,29.1526978273221,247.649760681929,58.696773207908,rice
165.083463236921,35.6770338274906,45.0590899768865,31.9284410088682,340.561335551252,64.3668819950081,rice
190.621084690467,37.5213181508865,39.6155656421369,32.9106584134917,277.973065357865,67.0853524563075,rice
192.109142070933,38.760888235193,32.4406442226004,26.2624932561448,354.48642761676,64.5520361023943,rice
165.32903163516,43.9186006394888,45.4373744620186,23.7800217126747,246.862600775211,63.3324753760008,rice
195.227388283964,36.6394811321538,39.0753782068518,24.9499862070352,465.511211950245,66.3720111313857,rice
214.60261692166,44.8493205919914,38.0297622983909,30.5900553733261,429.354232773352,70.6235607450562,rice
166.457487183503,45.2501301888378,39.2278818157152,27.6358886283672,334.71775407603,67.679038860344,rice
168.399423258432,35.2993725793713,40.8221108459826,31.1557812505301,298.026101982167,61.7176614527829,rice
157.474439782196,35.8026809534859,39.3913211573144,29.705927446433,449.941200581001,67.612777423551,rice
184.160061562609,39.3343367549795,36.667980798066,28.7472605570765,283.705807393286,63.4425286948028,rice
167.953885055866,32.4421436038386,45.5634504919724,23.6642976530352,423.487448736809,70.2410168436381,rice
208.380019494198,31.5716360889181,48.7010618181131,26.9670981189011,254.641279726493,67.0905786978815,rice
160.540628050403,34.3084735559899,46.4488839847101,30.5858779723811,424.155555332524,67.5409141360029,rice
195.180445196099,40.6485105250336,39.7336477869154,23.9147912766551,367.071537662699,62.6751981777376,rice
190.780092481774,48.1798139669089,34.4180855807647,25.8337503784263,424.525613175115,61.3944840522284,rice
183.040317210521,45.4191739892586,39.6946751019534,31.5517138594416,286.30380777736,62.6728108435261,rice
181.702975664274,39.5846298251981,38.9400402669503,31.4087619662892,353.381880318257,65.029299402901,ginger
190.834979722568,39.1044282429477,35.8451950143363,22.4155968731977,248.807149062343,60.1607127695313,rice
222.495904952969,38.8837908486928,36.540644216523,30.3481310491139,293.28174822135,61.7080840219875,rice
170.586502627909,40.330330494895,42.9248652340842,22.9553114601874,386.586047457813,63.8083021162103,rice
204.287431747105,36.8979216002571,37.5143038258019,25.4735715574029,283.165262660658,64.5459025805266,rice
218.867615433261,33.1691699288335,35.1918513397765,31.6398618677064,244.170715966605,66.4590688148421,peanuts
184.681014040769,43.4252717838923,32.2905848714707,28.0950515740438,447.199208382447,61.2985573636301,rice
185.555938622831,44.9142574077805,45.2520721251146,28.2455632963815,386.764209630615,59.3691303583849,rice
192.317761066255,42.9302881492905,40.2650583683877,28.1115795029399,278.052803021811,68.1327638216288,rice
201.681961743067,39.5978655434523,38.5873846558607,21.690229549739,231.334869936505,65.3210806361267,rice
192.703576918706,38.0291134837026,40.4467551050168,32.8450278053298,447.294293367432,58.3877780275186,rice
172.26769088762,45.4077875677977,34.281308897626,28.756983096141,437.444043557644,62.6694205718514,rice
212.300103222948,39.3616032331291,42.0752038298885,23.3709129113719,267.652442193884,63.6093435516788,rice
174.942980533434,35.4619504502531,40.0115722990147,24.4776809122579,227.761246762334,63.7788733615449,rice
147.787095298639,37.4928150417616,35.229450189195,29.6786582005593,325.578502590998,60.1008172195245,rice
158.370907489798,35.9767647243243,38.121611289484,28.0258961923601,311.914717576141,62.2175904500149,rice
143.980582713795,44.5911089285203,44.3443089100953,23.2039718905392,241.928366177213,66.8756663353882,rice
178.55523382383,42.6844022132495,34.8866235149425,20.6121761518614,440.901438283355,68.8621338809492,rice
177.278724595409,40.6622767581854,49.3074311505072,31.7486829096123,308.881332303808,61.4714530461035,rice
203.908333994152,45.214211367655,29.8186396229521,31.8671592937894,365.311444186237,72.1961866982173,rice
